id_partida,tick,tipo_evento,ganador_final,duracion_final,estrategia_j1,estrategia_j2,elixir_j1,elixir_j2,mano_j1,mano_j2,mazo_j1,mazo_j2,actor_evento,carta_usada,coste_carta,pos_x,pos_y,tropa_vida_maxima,tropa_dano,tropa_rango,tropa_tipo_ataque,tropa_tipo_objetivo,tropa_nivel
partida_7,78,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,3,0,Mago|Príncipe|P.E.K.K.A|Mosquetera,P.E.K.K.A|Príncipe|Mago|Mago de Hielo,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Gigante,5,11,18,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_7,81,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Príncipe|P.E.K.K.A|Mini P.E.K.K.A,P.E.K.K.A|Príncipe|Mago|Mago de Hielo,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mosquetera,4,1,20,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,87,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Mago|Príncipe|P.E.K.K.A|Mini P.E.K.K.A,P.E.K.K.A|Príncipe|Mago|Mosquetera,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mago de Hielo,3,12,24,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_7,93,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,2,Mago|Príncipe|P.E.K.K.A|Ejército de Esqueletos,P.E.K.K.A|Príncipe|Mago|Mosquetera,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mini P.E.K.K.A,4,6,14,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,100,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Mago|Príncipe|P.E.K.K.A|Ejército de Esqueletos,P.E.K.K.A|Príncipe|Mago|Ejército de Esqueletos,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mosquetera,4,15,19,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,102,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Príncipe|P.E.K.K.A|Caballero,P.E.K.K.A|Príncipe|Mago|Ejército de Esqueletos,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Ejército de Esqueletos,3,12,12,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,108,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,2,0,Mago|Príncipe|P.E.K.K.A|Caballero,P.E.K.K.A|Príncipe|Mago|Mini P.E.K.K.A,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Ejército de Esqueletos,3,12,24,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,111,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Príncipe|P.E.K.K.A|Valquiria,P.E.K.K.A|Príncipe|Mago|Mini P.E.K.K.A,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Caballero,3,5,1,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,120,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,3,0,Mago|Príncipe|P.E.K.K.A|Valquiria,P.E.K.K.A|Príncipe|Mago|Gigante,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mini P.E.K.K.A,4,12,28,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,123,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Príncipe|P.E.K.K.A|Mosquetera,P.E.K.K.A|Príncipe|Mago|Gigante,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,1,10,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_7,135,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,5,Mago|Príncipe|P.E.K.K.A|Mini P.E.K.K.A,P.E.K.K.A|Príncipe|Mago|Gigante,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mosquetera,4,2,17,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,135,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,0,Mago|Príncipe|P.E.K.K.A|Mini P.E.K.K.A,P.E.K.K.A|Mago|Gigante|Mago de Hielo,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Príncipe,5,11,12,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,144,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,3,0,Mago|Príncipe|P.E.K.K.A|Mini P.E.K.K.A,P.E.K.K.A|Mago|Gigante|Mosquetera,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mago de Hielo,3,7,31,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_7,147,TROPA_DESPLEGADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,0,1,Mago|Príncipe|P.E.K.K.A|Ejército de Esqueletos,P.E.K.K.A|Mago|Gigante|Mosquetera,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mini P.E.K.K.A,4,13,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_7,151,PARTIDA_TERMINADA,JUGADOR_2,151,EstrategiaMenorCosto,EstrategiaMenorCosto,1,2,Mago|Príncipe|P.E.K.K.A|Ejército de Esqueletos,P.E.K.K.A|Mago|Gigante|Mosquetera,P.E.K.K.A|Caballero|Mosquetera|Mini P.E.K.K.A|Mago|Valquiria|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|Mago de Hielo|Príncipe|Mosquetera|Gigante|P.E.K.K.A|Ejército de Esqueletos,,,,,,,,,,,
partida_8,2,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,5,2,Valquiria|Príncipe|Caballero|Mago,Mago|P.E.K.K.A|Príncipe|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mago de Hielo,3,10,18,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,3,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,6,0,Valquiria|Príncipe|Caballero|Mago,Mago|P.E.K.K.A|Príncipe|Mini P.E.K.K.A,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Caballero,3,14,27,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,10,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,2,Valquiria|Caballero|Mago|Ejército de Esqueletos,Mago|P.E.K.K.A|Príncipe|Mini P.E.K.K.A,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,15,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,5,0,Valquiria|Caballero|Mago|Ejército de Esqueletos,Mago|P.E.K.K.A|Príncipe|Bárbaros,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mini P.E.K.K.A,4,5,23,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,16,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Caballero|Mago|Ejército de Esqueletos|Mago de Hielo,Mago|P.E.K.K.A|Príncipe|Bárbaros,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Valquiria,4,6,2,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,29,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,2,4,Mago|Ejército de Esqueletos|Mago de Hielo|Gigante,Mago|P.E.K.K.A|Príncipe|Bárbaros,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Caballero,3,6,2,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,30,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Mago de Hielo|Gigante,P.E.K.K.A|Príncipe|Bárbaros|Gigante,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mago,5,12,19,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,36,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,0,2,Mago|Ejército de Esqueletos|Mago de Hielo|Arqueras,P.E.K.K.A|Príncipe|Bárbaros|Gigante,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_8,45,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Mago de Hielo|Arqueras,P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Príncipe,5,3,17,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,52,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,2,2,Mago|Ejército de Esqueletos|Arqueras|Príncipe,P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Mago de Hielo,3,6,2,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,54,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Arqueras|Príncipe,P.E.K.K.A|Bárbaros|Gigante|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mago de Hielo,3,5,25,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,60,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,0,2,Mago|Ejército de Esqueletos|Arqueras|Valquiria,P.E.K.K.A|Bárbaros|Gigante|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,63,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Mago|Ejército de Esqueletos|Arqueras|Valquiria,P.E.K.K.A|Bárbaros|Gigante|Mini P.E.K.K.A,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Caballero,3,3,22,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,75,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,5,0,Mago|Ejército de Esqueletos|Arqueras|Valquiria,P.E.K.K.A|Bárbaros|Gigante|Mago,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mini P.E.K.K.A,4,16,23,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,79,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,2,1,Mago|Ejército de Esqueletos|Arqueras|Caballero,P.E.K.K.A|Bárbaros|Gigante|Mago,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Valquiria,4,6,2,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,87,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,2,4,Mago|Ejército de Esqueletos|Arqueras|Gigante,P.E.K.K.A|Bárbaros|Gigante|Mago,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Caballero,3,6,2,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,90,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Arqueras|Gigante,P.E.K.K.A|Gigante|Mago|Príncipe,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Bárbaros,5,6,10,300,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,97,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,0,2,Mago|Ejército de Esqueletos|Arqueras|Mago de Hielo,P.E.K.K.A|Gigante|Mago|Príncipe,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_8,105,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Arqueras|Mago de Hielo,P.E.K.K.A|Mago|Príncipe|Mago de Hielo,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Gigante,5,6,21,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_8,111,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,2,2,Mago|Ejército de Esqueletos|Arqueras|Príncipe,P.E.K.K.A|Mago|Príncipe|Mago de Hielo,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Mago de Hielo,3,6,2,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,116,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Arqueras|Príncipe,P.E.K.K.A|Mago|Príncipe|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mago de Hielo,3,3,29,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,120,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,0,2,Mago|Ejército de Esqueletos|Arqueras|Valquiria,P.E.K.K.A|Mago|Príncipe|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,123,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Mago|Ejército de Esqueletos|Arqueras|Valquiria,P.E.K.K.A|Mago|Príncipe|Mini P.E.K.K.A,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Caballero,3,15,10,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,135,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,1,4,Mago|Ejército de Esqueletos|Arqueras|Caballero,P.E.K.K.A|Mago|Príncipe|Mini P.E.K.K.A,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Valquiria,4,6,2,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,135,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Mago|Ejército de Esqueletos|Arqueras|Caballero,P.E.K.K.A|Mago|Príncipe|Bárbaros,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mini P.E.K.K.A,4,1,21,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,149,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,2,4,Mago|Ejército de Esqueletos|Arqueras|Gigante,P.E.K.K.A|Mago|Príncipe|Bárbaros,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Caballero,3,6,2,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,150,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Arqueras|Gigante,P.E.K.K.A|Príncipe|Bárbaros|Gigante,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mago,5,14,15,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,156,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,0,2,Mago|Ejército de Esqueletos|Arqueras|Mago de Hielo,P.E.K.K.A|Príncipe|Bárbaros|Gigante,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_8,165,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Mago|Ejército de Esqueletos|Arqueras|Mago de Hielo,P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Príncipe,5,13,13,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_8,174,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,6,0,Mago|Ejército de Esqueletos|Arqueras|Mago de Hielo,P.E.K.K.A|Bárbaros|Gigante|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_2,Mago de Hielo,3,0,10,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,177,TROPA_DESPLEGADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,4,1,Mago|Ejército de Esqueletos|Arqueras|Príncipe,P.E.K.K.A|Bárbaros|Gigante|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,JUGADOR_1,Mago de Hielo,3,6,2,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_8,177,PARTIDA_TERMINADA,JUGADOR_1,177,EstrategiaDefensiva,EstrategiaMenorCosto,4,1,Mago|Ejército de Esqueletos|Arqueras|Príncipe,P.E.K.K.A|Bárbaros|Gigante|Caballero,Caballero|Príncipe|Valquiria|Mago de Hielo|Mago|Gigante|Arqueras|Ejército de Esqueletos,Mini P.E.K.K.A|Mago|P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo|Caballero|Príncipe,,,,,,,,,,,
